current_team,position,name,sofascore_name,id,Year,General_rating_GK_ASR,General_GK_MP,General_GK_MIN,General_GK_CLS,General_GK_GC,Goalkeeping_GK_MP,Goalkeeping_GK_SAV,Goalkeeping_GK_SAV%,Goalkeeping_GK_PS,Goalkeeping_GK_PS%,Passing_GK_APS,Passing_GK_APS%,Passing_GK_ALB,Passing_GK_LBA%,Defending_GK_CLS,Defending_GK_YC,Defending_GK_RC,Defending_GK_ELTG,Defending_GK_DRP,Defending_GK_TACK,Defending_GK_INT,Defending_GK_ADW,Additional_GK_GC,Additional_GK_xGC,Additional_GK_GP
Athletic club,Goalkeeper,Julen Agirrezabala,julen-agirrezabala,1014412,22/23,6.91,15,1335,5,10,15,27,73.0,,,279,71.0,79,41.4,5,1,0,0,0,0,0,2,10,9.7,-0.33
Athletic club,Goalkeeper,Julen Agirrezabala,julen-agirrezabala,1014412,23/24,7.11,12,1016,6,8,12,31,79.5,,,178,58.7,72,36.5,6,0,0,0,2,0,0,6,8,6.4,-1.62
Athletic club,Goalkeeper,Julen Agirrezabala,julen-agirrezabala,1014412,24/25,6.89,29,2587,11,29,29,55,65.5,1,16.7,440,66.1,135,37.4,11,1,1,1,2,1,0,11,29,29.9,0.87
