current_team,position,name,sofascore_name,id,Year,General_rating_GK_ASR,General_GK_MP,General_GK_MIN,General_GK_CLS,General_GK_GC,Goalkeeping_GK_MP,Goalkeeping_GK_SAV,Goalkeeping_GK_SAV%,Goalkeeping_GK_PS,Goalkeeping_GK_PS%,Passing_GK_APS,Passing_GK_APS%,Passing_GK_ALB,Passing_GK_LBA%,Defending_GK_CLS,Defending_GK_YC,Defending_GK_RC,Defending_GK_ELTG,Defending_GK_DRP,Defending_GK_TACK,Defending_GK_INT,Defending_GK_ADW,Additional_GK_GC,Additional_GK_xGC,Additional_GK_GP
Celta,Goalkeeper,Ivan Villar,ivan-villar,848980,19/20,6.63,4,279,1,5,4,6,54.5,,,51,65.4,16,37.2,1,0,0,0,0,0,0,,5,,
Celta,Goalkeeper,Ivan Villar,ivan-villar,848980,20/21,6.75,23,1959,6,35,23,51,59.3,1,12.5,363,57.2,128,32.4,6,1,0,0,1,0,0,5,35,,
Celta,Goalkeeper,Ivan Villar,ivan-villar,848980,21/22,6.57,12,1110,1,22,12,30,57.7,0,,175,60.6,69,37.9,1,0,0,1,1,0,0,,22,,
Celta,Goalkeeper,Ivan Villar,ivan-villar,848980,22/23,6.68,21,1890,5,25,21,38,60.3,0,,352,65.9,96,35.3,5,0,0,0,1,0,0,2,25,23.3,-1.67
Celta,Goalkeeper,Ivan Villar,ivan-villar,848980,23/24,6.71,16,1375,1,23,16,37,61.7,1,25.0,225,61.1,80,36.2,1,0,1,0,1,0,0,4,23,21.4,-1.58
Celta,Goalkeeper,Ivan Villar,ivan-villar,848980,24/25,6.58,8,750,1,17,8,20,54.1,1,100.0,136,76.8,11,23.4,1,1,0,0,0,0,0,1,17,16.9,-0.13
