current_team,position,name,sofascore_name,id,Year,General_rating_OF_ASR,General_OF_MP,General_OF_MIN,General_OF_GLS,General_OF_AST,Shooting_OF_MP,Shooting_OF_GLS,Shooting_OF_TOS,Shooting_OF_SOT,Shooting_OF_BCM,Team play_OF_MP,Team play_OF_AST,Team play_OF_KEYP,Team play_OF_BCC,Team play_OF_SDR,Passing_OF_APS,Passing_OF_APS%,Passing_OF_ALB,Passing_OF_LBA%,Passing_OF_ACR,Passing_OF_CA%,Defending_OF_CLS,Defending_OF_YC,Defending_OF_RC,Defending_OF_ELTG,Defending_OF_DRP,Defending_OF_TACK,Defending_OF_INT,Defending_OF_BLS,Defending_OF_ADW,Additional_OF_GLS,Additional_OF_xG,Additional_OF_AST,Additional_OF_XA,Additional_OF_GI,Additional_OF_XGI
ValenciaCF,Defender,Yarek Gasiorowski,gasiorowski-yarek,1184317,23/24,6.82,16,917,0,0,16,0,3,1,1,16,0,2,0,2,280,78.0,19,27.1,3,33.3,2,2,0,0,8,29,18,2,16,0,0.01,0,0.07,0,0.08
ValenciaCF,Defender,Yarek Gasiorowski,gasiorowski-yarek,1184317,24/25,6.83,19,1250,0,0,19,0,3,0,2,19,0,3,0,0,506,83.2,41,45.6,1,33.3,2,1,0,0,7,25,30,0,29,0,1.08,0,0.34,0,1.42
