current_team,position,name,sofascore_name,id,Year,General_rating_GK_ASR,General_GK_MP,General_GK_MIN,General_GK_CLS,General_GK_GC,Goalkeeping_GK_MP,Goalkeeping_GK_SAV,Goalkeeping_GK_SAV%,Goalkeeping_GK_PS,Goalkeeping_GK_PS%,Passing_GK_APS,Passing_GK_APS%,Passing_GK_ALB,Passing_GK_LBA%,Defending_GK_CLS,Defending_GK_YC,Defending_GK_RC,Defending_GK_ELTG,Defending_GK_DRP,Defending_GK_TACK,Defending_GK_INT,Defending_GK_ADW,Additional_GK_GC,Additional_GK_xGC,Additional_GK_GP
Athletic club,Goalkeeper,Unai Simon,unai-simon,797291,19/20,6.87,38,3352,14,32,38,91,74.0,0,,586,55.4,372,44.4,14,3,1,1,1,0,1,9,32,,
Athletic club,Goalkeeper,Unai Simon,unai-simon,797291,20/21,6.66,43,3960,9,50,43,84,62.7,1,16.7,607,62.8,265,42.7,9,2,0,6,1,1,0,8,50,,
Athletic club,Goalkeeper,Unai Simon,unai-simon,797291,21/22,6.87,36,3240,12,34,36,87,71.9,0,,525,67.0,177,41.4,12,3,0,1,0,0,1,8,34,33.2,-0.79
Athletic club,Goalkeeper,Unai Simon,unai-simon,797291,22/23,6.79,31,2745,9,37,31,70,65.4,0,,543,68.4,167,40.6,9,2,0,1,0,2,0,1,37,32.5,-4.52
Athletic club,Goalkeeper,Unai Simon,unai-simon,797291,23/24,7.08,36,3184,16,33,36,96,74.4,3,60.0,586,54.4,248,33.8,16,2,0,0,1,2,1,12,33,39.6,6.61
Athletic club,Goalkeeper,Unai Simon,unai-simon,797291,24/25,7.05,20,1800,9,13,20,49,79.0,1,100.0,352,65.7,113,38.6,9,0,0,3,1,0,1,5,13,15.8,2.81
