current_team,position,name,sofascore_name,id,Year,General_rating_OF_ASR,General_OF_MP,General_OF_MIN,General_OF_GLS,General_OF_AST,Shooting_OF_MP,Shooting_OF_GLS,Shooting_OF_TOS,Shooting_OF_SOT,Shooting_OF_BCM,Team play_OF_MP,Team play_OF_AST,Team play_OF_KEYP,Team play_OF_BCC,Team play_OF_SDR,Passing_OF_APS,Passing_OF_APS%,Passing_OF_ALB,Passing_OF_LBA%,Passing_OF_ACR,Passing_OF_CA%,Defending_OF_CLS,Defending_OF_YC,Defending_OF_RC,Defending_OF_ELTG,Defending_OF_DRP,Defending_OF_TACK,Defending_OF_INT,Defending_OF_BLS,Defending_OF_ADW,Additional_OF_GLS,Additional_OF_xG,Additional_OF_AST,Additional_OF_XA,Additional_OF_GI,Additional_OF_XGI
Barcelona,Defender,Pau Cubarsi,pau-cubarsi,1402913,23/24,6.95,32,2486,0,1,32,0,4,0,0,32,1,7,2,3,1591,91.4,94,57.3,0,,8,8,0,0,6,32,15,1,33,0,0.13,1,0.42,1,0.55
Barcelona,Defender,Pau Cubarsi,pau-cubarsi,1402913,24/25,6.87,53,3993,1,4,53,1,12,3,1,53,4,13,4,8,3589,93.6,151,60.4,1,50.0,7,5,1,0,14,44,32,3,90,1,1.05,4,1.21,5,2.26
