current_team,position,name,sofascore_name,id,Year,General_rating_OF_ASR,General_OF_MP,General_OF_MIN,General_OF_GLS,General_OF_AST,Shooting_OF_MP,Shooting_OF_GLS,Shooting_OF_TOS,Shooting_OF_SOT,Shooting_OF_BCM,Team play_OF_MP,Team play_OF_AST,Team play_OF_KEYP,Team play_OF_BCC,Team play_OF_SDR,Passing_OF_APS,Passing_OF_APS%,Passing_OF_ALB,Passing_OF_LBA%,Passing_OF_ACR,Passing_OF_CA%,Defending_OF_CLS,Defending_OF_YC,Defending_OF_RC,Defending_OF_ELTG,Defending_OF_DRP,Defending_OF_TACK,Defending_OF_INT,Defending_OF_BLS,Defending_OF_ADW,Additional_OF_GLS,Additional_OF_xG,Additional_OF_AST,Additional_OF_XA,Additional_OF_GI,Additional_OF_XGI
Real Madrid,Midfielder,Federico Valverde,federico-valverde,831808,17/18,6.62,25,1319,0,0,25,0,20,5,3,25,0,11,2,9,467,76.9,40,58.0,4,28.6,1,0,0,0,7,25,24,4,17,0,,0,,0,
Real Madrid,Midfielder,Federico Valverde,federico-valverde,831808,18/19,6.87,25,1126,0,0,25,0,18,5,2,25,0,18,0,19,646,88.1,47,73.4,1,16.7,1,6,0,0,11,26,31,6,14,0,,0,,0,
Real Madrid,Midfielder,Federico Valverde,federico-valverde,831808,19/20,6.88,44,2735,2,5,44,2,32,14,4,44,5,32,6,37,1477,89.3,63,72.4,3,11.5,7,4,1,0,40,55,38,6,36,2,,5,,7,
Real Madrid,Midfielder,Federico Valverde,federico-valverde,831808,20/21,7.03,33,1968,3,1,33,3,28,9,2,33,1,32,5,32,987,87.8,61,71.8,7,22.6,3,3,0,0,22,42,40,7,18,3,,1,,4,
Real Madrid,Midfielder,Federico Valverde,federico-valverde,831808,21/22,6.93,46,2864,1,2,46,1,46,11,1,46,2,34,4,45,1461,87.7,67,63.2,2,6.3,5,5,0,0,34,60,35,10,25,1,,2,,3,
Real Madrid,Midfielder,Federico Valverde,federico-valverde,831808,22/23,7.27,56,4420,12,7,56,12,106,37,5,56,7,76,13,52,2402,88.3,109,67.3,13,19.1,12,6,0,0,31,65,39,21,44,12,5.94,7,7.54,19,13.48
Real Madrid,Midfielder,Federico Valverde,federico-valverde,831808,23/24,7.29,54,4279,3,7,54,3,85,24,6,54,7,58,9,34,2652,91.1,127,69.0,8,18.6,16,2,0,0,33,75,60,25,33,3,4.66,7,4.19,10,8.86
Real Madrid,Midfielder,Federico Valverde,federico-valverde,831808,24/25,7.39,55,4669,9,8,55,9,72,26,1,55,8,63,13,22,2832,90.4,207,68.3,4,9.1,11,5,0,1,28,86,85,19,45,9,2.70,8,4.29,17,6.99
