current_team,position,name,sofascore_name,id,Year,General_rating_GK_ASR,General_GK_MP,General_GK_MIN,General_GK_CLS,General_GK_GC,Goalkeeping_GK_MP,Goalkeeping_GK_SAV,Goalkeeping_GK_SAV%,Goalkeeping_GK_PS,Goalkeeping_GK_PS%,Passing_GK_APS,Passing_GK_APS%,Passing_GK_ALB,Passing_GK_LBA%,Defending_GK_CLS,Defending_GK_YC,Defending_GK_RC,Defending_GK_ELTG,Defending_GK_DRP,Defending_GK_TACK,Defending_GK_INT,Defending_GK_ADW,Additional_GK_GC,Additional_GK_xGC,Additional_GK_GP
ValenciaCF,Goalkeeper,Stole Dimitrievski,stole-dimitrievski,97951,17/18,7.01,40,3600,13,43,40,152,77.9,2,28.6,560,51.1,404,43.2,13,3,0,1,0,1,1,20,43,,
ValenciaCF,Goalkeeper,Stole Dimitrievski,stole-dimitrievski,97951,18/19,6.73,22,1980,3,37,22,67,64.4,1,14.3,325,58.7,161,42.0,3,3,0,1,1,0,0,6,37,,
ValenciaCF,Goalkeeper,Stole Dimitrievski,stole-dimitrievski,97951,19/20,6.87,32,2880,10,35,32,73,67.6,0,,647,70.2,216,45.3,10,6,0,3,0,0,2,10,35,,
ValenciaCF,Goalkeeper,Stole Dimitrievski,stole-dimitrievski,97951,20/21,6.79,31,2700,10,29,31,66,69.5,1,20.0,477,63.2,181,39.9,10,2,1,3,3,0,0,9,29,,
ValenciaCF,Goalkeeper,Stole Dimitrievski,stole-dimitrievski,97951,21/22,6.94,33,2951,10,39,33,96,71.1,2,22.2,426,50.4,201,32.6,10,1,0,2,0,0,1,13,39,38.5,-0.53
ValenciaCF,Goalkeeper,Stole Dimitrievski,stole-dimitrievski,97951,22/23,6.76,37,3325,9,49,37,95,66.0,0,,492,53.7,160,27.8,9,4,0,3,1,1,1,9,49,45.7,-3.30
ValenciaCF,Goalkeeper,Stole Dimitrievski,stole-dimitrievski,97951,23/24,6.92,37,3330,13,47,37,107,69.5,1,50.0,567,55.4,191,29.8,13,2,0,3,0,1,0,7,47,48.6,1.65
ValenciaCF,Goalkeeper,Stole Dimitrievski,stole-dimitrievski,97951,24/25,6.82,9,810,3,12,9,20,62.5,0,,140,52.6,63,33.5,3,2,0,0,1,1,0,2,12,10.5,-1.52
