current_team,position,name,sofascore_name,id,Year,General_rating_GK_ASR,General_GK_MP,General_GK_MIN,General_GK_CLS,General_GK_GC,Goalkeeping_GK_MP,Goalkeeping_GK_SAV,Goalkeeping_GK_SAV%,Goalkeeping_GK_PS,Goalkeeping_GK_PS%,Passing_GK_APS,Passing_GK_APS%,Passing_GK_ALB,Passing_GK_LBA%,Defending_GK_CLS,Defending_GK_YC,Defending_GK_RC,Defending_GK_ELTG,Defending_GK_DRP,Defending_GK_TACK,Defending_GK_INT,Defending_GK_ADW,Additional_GK_GC,Additional_GK_xGC,Additional_GK_GP
Real Madrid,Goalkeeper,Andriy Lunin,andriy-lunin,857574,18/19,7.13,7,544,2,7,7,19,73.1,2,66.7,87,54.0,49,40.2,2,1,0,0,0,0,0,3,7,,
Real Madrid,Goalkeeper,Andriy Lunin,andriy-lunin,857574,19/20,6.98,22,2010,7,21,22,58,73.4,3,42.9,263,47.4,196,40.4,7,1,0,1,1,1,0,6,21,,
Real Madrid,Goalkeeper,Andriy Lunin,andriy-lunin,857574,20/21,6.50,1,120,0,2,1,1,33.3,,,21,95.5,2,66.7,0,1,0,0,0,0,0,3,2,,
Real Madrid,Goalkeeper,Andriy Lunin,andriy-lunin,857574,21/22,7.03,4,390,0,4,4,12,75.0,1,50.0,80,72.7,17,39.5,0,0,0,0,0,0,0,1,4,5.9,1.92
Real Madrid,Goalkeeper,Andriy Lunin,andriy-lunin,857574,22/23,6.78,12,1080,4,13,12,21,61.8,0,,267,87.3,35,48.6,4,0,0,0,0,0,0,2,13,10.6,-2.39
Real Madrid,Goalkeeper,Andriy Lunin,andriy-lunin,857574,23/24,7.31,31,2850,12,32,31,96,75.0,1,33.3,687,81.7,115,43.6,12,2,0,2,2,0,0,14,32,38.4,6.40
Real Madrid,Goalkeeper,Andriy Lunin,andriy-lunin,857574,24/25,7.19,12,1140,4,19,12,33,63.5,0,,287,86.4,53,54.6,4,0,0,1,0,0,0,4,19,18.8,-0.20
