current_team,position,name,sofascore_name,id,Year,General_rating_OF_ASR,General_OF_MP,General_OF_MIN,General_OF_GLS,General_OF_AST,Shooting_OF_MP,Shooting_OF_GLS,Shooting_OF_TOS,Shooting_OF_SOT,Shooting_OF_BCM,Team play_OF_MP,Team play_OF_AST,Team play_OF_KEYP,Team play_OF_BCC,Team play_OF_SDR,Passing_OF_APS,Passing_OF_APS%,Passing_OF_ALB,Passing_OF_LBA%,Passing_OF_ACR,Passing_OF_CA%,Defending_OF_CLS,Defending_OF_YC,Defending_OF_RC,Defending_OF_ELTG,Defending_OF_DRP,Defending_OF_TACK,Defending_OF_INT,Defending_OF_BLS,Defending_OF_ADW,Additional_OF_GLS,Additional_OF_xG,Additional_OF_AST,Additional_OF_XA,Additional_OF_GI,Additional_OF_XGI
Betis,Forward,Cedric Bakambu,cedric-bakambu,115665,15/16,7.35,23,2047,19,4,23,19,78,43,19,23,4,29,6,17,386,75.4,8,66.7,3,27.3,1,6,0,0,10,12,5,11,26,19,,4,,23,
Betis,Forward,Cedric Bakambu,cedric-bakambu,115665,16/17,7.10,22,1846,13,4,22,13,67,33,17,22,4,26,3,19,353,76.9,2,25.0,1,10.0,6,0,0,0,4,8,5,13,23,13,,4,,17,
Betis,Forward,Cedric Bakambu,cedric-bakambu,115665,17/18,7.33,20,1473,14,6,20,14,48,24,7,20,6,17,7,7,212,74.4,3,50.0,3,25.0,1,1,0,0,5,5,0,2,19,14,,6,,20,
Betis,Forward,Cedric Bakambu,cedric-bakambu,115665,21/22,6.88,35,1762,9,2,35,9,67,28,11,35,2,24,4,7,316,77.8,3,37.5,2,14.3,2,5,0,0,5,5,3,10,22,9,,2,,11,
Betis,Forward,Cedric Bakambu,cedric-bakambu,115665,22/23,7.02,35,2195,18,3,35,18,60,31,8,35,3,30,6,2,235,74.4,2,40.0,2,100.0,0,4,0,0,2,18,4,8,31,18,0.00,3,0.67,21,0.67
Betis,Forward,Cedric Bakambu,cedric-bakambu,115665,23/24,6.82,21,610,3,0,21,3,27,9,4,21,0,10,2,4,103,70.5,,,0,,0,3,0,0,4,7,0,4,10,3,3.10,0,0.96,3,4.07
Betis,Forward,Cedric Bakambu,cedric-bakambu,115665,24/25,6.86,38,1710,10,4,38,10,65,30,15,38,4,23,6,6,191,71.5,4,66.7,2,40.0,2,5,0,0,6,12,1,7,36,10,9.57,4,1.91,14,11.49
