current_team,position,name,sofascore_name,id,Year,General_rating_OF_ASR,General_OF_MP,General_OF_MIN,General_OF_GLS,General_OF_AST,Shooting_OF_MP,Shooting_OF_GLS,Shooting_OF_TOS,Shooting_OF_SOT,Shooting_OF_BCM,Team play_OF_MP,Team play_OF_AST,Team play_OF_KEYP,Team play_OF_BCC,Team play_OF_SDR,Passing_OF_APS,Passing_OF_APS%,Passing_OF_ALB,Passing_OF_LBA%,Passing_OF_ACR,Passing_OF_CA%,Defending_OF_CLS,Defending_OF_YC,Defending_OF_RC,Defending_OF_ELTG,Defending_OF_DRP,Defending_OF_TACK,Defending_OF_INT,Defending_OF_BLS,Defending_OF_ADW,Additional_OF_GLS,Additional_OF_xG,Additional_OF_AST,Additional_OF_XA,Additional_OF_GI,Additional_OF_XGI
Villarreal,Defender,Willy Kambwala,kambwala-willy,1136721,23/24,6.71,26,1642,0,0,26,0,5,3,0,26,0,0,0,5,553,84.9,27,40.3,,,1,5,0,1,4,23,15,1,30,0,,0,0.02,0,0.02
Villarreal,Defender,Willy Kambwala,kambwala-willy,1136721,24/25,6.63,18,1120,0,0,18,0,4,1,0,18,0,1,0,3,500,89.0,39,47.6,,,1,1,1,1,2,17,10,1,15,0,0.32,0,0.08,0,0.40
